terse_version_3;fio_version;jobname;groupid;error;read_kb;read_bandwidth;read_iops;read_runtime_ms;read_slat_min;read_slat_max;read_slat_mean;read_slat_dev;read_clat_min;read_clat_max;read_clat_mean;read_clat_dev;read_clat_pct01;read_clat_pct02;read_clat_pct03;read_clat_pct04;read_clat_pct05;read_clat_pct06;read_clat_pct07;read_clat_pct08;read_clat_pct09;read_clat_pct10;read_clat_pct11;read_clat_pct12;read_clat_pct13;read_clat_pct14;read_clat_pct15;read_clat_pct16;read_clat_pct17;read_clat_pct18;read_clat_pct19;read_clat_pct20;read_tlat_min;read_lat_max;read_lat_mean;read_lat_dev;read_bw_min;read_bw_max;read_bw_agg_pct;read_bw_mean;read_bw_dev;write_kb;write_bandwidth;write_iops;write_runtime_ms;write_slat_min;write_slat_max;write_slat_mean;write_slat_dev;write_clat_min;write_clat_max;write_clat_mean;write_clat_dev;write_clat_pct01;write_clat_pct02;write_clat_pct03;write_clat_pct04;write_clat_pct05;write_clat_pct06;write_clat_pct07;write_clat_pct08;write_clat_pct09;write_clat_pct10;write_clat_pct11;write_clat_pct12;write_clat_pct13;write_clat_pct14;write_clat_pct15;write_clat_pct16;write_clat_pct17;write_clat_pct18;write_clat_pct19;write_clat_pct20;write_tlat_min;write_lat_max;write_lat_mean;write_lat_dev;write_bw_min;write_bw_max;write_bw_agg_pct;write_bw_mean;write_bw_dev;cpu_user;cpu_sys;cpu_csw;cpu_mjf;cpu_minf;iodepth_1;iodepth_2;iodepth_4;iodepth_8;iodepth_16;iodepth_32;iodepth_64;lat_2us;lat_4us;lat_10us;lat_20us;lat_50us;lat_100us;lat_250us;lat_500us;lat_750us;lat_1000us;lat_2ms;lat_4ms;lat_10ms;lat_20ms;lat_50ms;lat_100ms;lat_250ms;lat_500ms;lat_750ms;lat_1000ms;lat_2000ms;lat_over_2000ms;disk_name;disk_read_iops;disk_write_iops;disk_read_merges;disk_write_merges;disk_read_ticks;write_ticks;disk_queue_time;disk_util;engine;dev;jobs;targetiops;prociops;polling;sq_idle_msec;workload;synced_job_start
3;fio-3.19-26-g67fb;run;0;0;6000008;199993;49998;30001;1;132;1.966472;0.381817;2;825;18.738291;28.582892;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=8;30.000000%=9;40.000000%=9;50.000000%=9;60.000000%=11;70.000000%=13;80.000000%=15;90.000000%=17;95.000000%=121;99.000000%=127;99.500000%=128;99.900000%=130;99.950000%=132;99.990000%=138;0%=0;0%=0;0%=0;8;827;20.808525;28.785767;91096;575592;100.000000%;269920.409091;131693.920802;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;27.886667%;9.203333%;669335;0;0;42.8%;50.1%;0.4%;0.1%;0.1%;6.7%;0.0%;0.00%;0.01%;50.21%;42.64%;0.43%;0.03%;6.69%;0.01%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;424576;0;0;0;3296;0;0;48.78%;nvme1n1;427392;0;0;0;3324;0;0;48.99%;nvme2n1;424896;0;0;0;4901;0;0;48.79%;nvme3n1;423136;0;0;0;5017;0;0;48.75%;io_uring;4;1;100000;100000;0;1;overlap;1
3;fio-3.19-26-g67fb;run;0;0;6000012;199993;49998;30001;1;16;2.052469;0.345538;2;443;18.743538;28.561824;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=9;40.000000%=9;50.000000%=10;60.000000%=11;70.000000%=13;80.000000%=15;90.000000%=17;95.000000%=122;99.000000%=127;99.500000%=128;99.900000%=132;99.950000%=132;99.990000%=138;0%=0;0%=0;0%=0;8;445;20.902702;28.745870;91088;576776;100.000000%;269935.295455;131406.039525;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;27.266667%;10.130000%;654616;0;0;42.6%;50.4%;0.4%;0.1%;0.1%;6.7%;0.0%;0.00%;0.01%;48.20%;44.73%;0.39%;0.01%;6.67%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;424576;0;0;0;3318;0;0;48.75%;nvme1n1;427392;0;0;0;3350;0;0;48.99%;nvme2n1;424896;0;0;0;4889;0;0;48.79%;nvme3n1;423136;0;0;0;5016;0;0;48.75%;io_uring;4;1;100000;100000;0;1;interleave;1
3;fio-3.19-26-g67fb;run;0;0;6000068;198572;49643;30216;1;16;1.996886;0.303500;2;223;11.097393;3.534738;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=8;40.000000%=9;50.000000%=9;60.000000%=10;70.000000%=12;80.000000%=14;90.000000%=16;95.000000%=17;99.000000%=18;99.500000%=19;99.900000%=37;99.950000%=41;99.990000%=52;0%=0;0%=0;0%=0;8;225;13.202801;3.633940;216;400584;100.000000%;279071.627907;141310.111723;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;28.505709%;9.693861%;719783;0;0;45.8%;53.8%;0.4%;0.1%;0.1%;0.1%;0.0%;0.00%;0.01%;53.66%;45.91%;0.41%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;409968;0;0;0;3199;0;0;48.42%;nvme1n1;412512;0;0;0;3224;0;0;48.50%;nvme2n1;410880;0;0;0;4808;0;0;48.55%;nvme3n1;408096;0;0;0;4908;0;0;48.42%;io_uring;4;1;100000;100000;0;1;unsync;1
3;fio-3.19-26-g67fb;run;0;0;6000004;199993;49998;30001;0;0;0.000000;0.000000;6;114;13.271413;14.357422;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=9;70.000000%=11;80.000000%=13;90.000000%=14;95.000000%=64;99.000000%=67;99.500000%=68;99.900000%=70;99.950000%=72;99.990000%=84;0%=0;0%=0;0%=0;7;114;13.440351;14.355924;89064;400584;100.000000%;267491.136364;122947.491411;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;47.363333%;0.000000%;67;0;0;67.9%;25.3%;0.2%;0.1%;0.1%;6.7%;0.0%;0.00%;0.00%;69.41%;23.68%;0.24%;6.67%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;424576;0;0;0;2845;0;0;48.20%;nvme1n1;427392;0;0;0;2863;0;0;48.41%;nvme2n1;424896;0;0;0;4326;0;0;48.21%;nvme3n1;423136;0;0;0;4364;0;0;48.18%;io_uring;4;1;100000;100000;2;1;overlap;1
3;fio-3.19-26-g67fb;run;0;0;6000008;199993;49998;30001;0;0;0.000000;0.000000;2;205;13.306498;14.451208;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=9;70.000000%=11;80.000000%=13;90.000000%=14;95.000000%=65;99.000000%=67;99.500000%=68;99.900000%=70;99.950000%=72;99.990000%=80;0%=0;0%=0;0%=0;7;205;13.475229;14.449697;90264;400608;100.000000%;267437.886364;123054.158255;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;47.370000%;0.000000%;72;0;0;67.9%;25.3%;0.2%;0.1%;0.1%;6.7%;0.0%;0.00%;0.01%;69.41%;23.68%;0.24%;6.66%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;424576;0;0;0;2841;0;0;48.18%;nvme1n1;427392;0;0;0;2860;0;0;48.44%;nvme2n1;424896;0;0;0;4320;0;0;48.22%;nvme3n1;423136;0;0;0;4357;0;0;48.18%;io_uring;4;1;100000;100000;2;2000;overlap;1
3;fio-3.19-26-g67fb;run;0;0;6000008;199993;49998;30001;0;0;0.000000;0.000000;4;111;13.298310;14.446726;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=9;70.000000%=11;80.000000%=13;90.000000%=14;95.000000%=65;99.000000%=67;99.500000%=68;99.900000%=71;99.950000%=73;99.990000%=85;0%=0;0%=0;0%=0;7;111;13.469624;14.445235;82408;414352;100.000000%;267942.954545;127463.747359;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;47.366667%;0.000000%;66;0;0;67.9%;25.2%;0.2%;0.1%;0.1%;6.7%;0.0%;0.00%;0.00%;69.42%;23.67%;0.24%;6.67%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;424576;0;0;0;2845;0;0;48.20%;nvme1n1;427392;0;0;0;2863;0;0;48.41%;nvme2n1;424896;0;0;0;4320;0;0;48.22%;nvme3n1;423136;0;0;0;4367;0;0;48.18%;io_uring;4;1;100000;100000;2;1;interleave;1
3;fio-3.19-26-g67fb;run;0;0;6000004;199993;49998;30001;0;0;0.000000;0.000000;6;56;9.505530;2.936698;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=8;70.000000%=9;80.000000%=13;90.000000%=14;95.000000%=14;99.000000%=15;99.500000%=15;99.900000%=34;99.950000%=38;99.990000%=44;0%=0;0%=0;0%=0;7;56;9.674645;2.938984;90568;400608;100.000000%;270708.840909;122763.743364;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;50.003333%;0.000000%;74;0;0;72.8%;27.0%;0.2%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;74.44%;25.32%;0.24%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;424576;0;0;0;2820;0;0;50.55%;nvme1n1;427391;0;0;0;2841;0;0;50.77%;nvme2n1;424896;0;0;0;4369;0;0;50.56%;nvme3n1;423136;0;0;0;4407;0;0;50.53%;io_uring;4;1;100000;100000;2;2000;interleave;1
3;fio-3.19-26-g67fb;run;0;0;6000064;198572;49643;30216;0;0;0.000000;0.000000;6;135;9.538282;3.008156;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=8;70.000000%=9;80.000000%=13;90.000000%=14;95.000000%=14;99.000000%=15;99.500000%=15;99.900000%=35;99.950000%=39;99.990000%=54;0%=0;0%=0;0%=0;7;149;9.706365;3.013492;6;400584;100.000000%;279072.511628;141310.308437;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;49.640907%;0.000000%;65;0;0;72.6%;27.2%;0.2%;0.1%;0.1%;0.0%;0.0%;0.00%;0.00%;74.27%;25.47%;0.26%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;409968;0;0;0;2728;0;0;48.43%;nvme1n1;412512;0;0;0;2741;0;0;48.48%;nvme2n1;410880;0;0;0;4232;0;0;48.55%;nvme3n1;408096;0;0;0;4259;0;0;48.43%;io_uring;4;1;100000;100000;2;1;unsync;1
3;fio-3.19-26-g67fb;run;0;0;6000064;198578;49644;30215;0;0;0.000000;0.000000;6;69;9.516923;2.954617;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=8;70.000000%=9;80.000000%=13;90.000000%=14;95.000000%=14;99.000000%=15;99.500000%=15;99.900000%=34;99.950000%=38;99.990000%=44;0%=0;0%=0;0%=0;7;72;9.686398;2.956055;6;400584;100.000000%;279072.325581;141309.822962;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;49.649169%;0.000000%;46;0;0;72.6%;27.2%;0.2%;0.1%;0.0%;0.0%;0.0%;0.00%;0.00%;74.30%;25.45%;0.25%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;409968;0;0;0;2724;0;0;48.43%;nvme1n1;412512;0;0;0;2741;0;0;48.50%;nvme2n1;410880;0;0;0;4226;0;0;48.55%;nvme3n1;408096;0;0;0;4255;0;0;48.43%;io_uring;4;1;100000;100000;2;2000;unsync;1
3;fio-3.19-26-g67fb;run;0;0;12000020;399987;99996;30001;1;17;2.222080;0.550121;5;170;14.823793;10.119897;1.000000%=6;5.000000%=7;10.000000%=7;20.000000%=8;30.000000%=9;40.000000%=10;50.000000%=12;60.000000%=14;70.000000%=16;80.000000%=18;90.000000%=21;95.000000%=27;99.000000%=63;99.500000%=81;99.900000%=116;99.950000%=125;99.990000%=130;0%=0;0%=0;0%=0;8;172;17.161627;10.071267;180648;801192;100.000000%;541451.681818;244452.268842;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;28.936667%;17.423333%;459679;0;0;15.8%;31.5%;47.5%;4.1%;1.1%;0.1%;0.0%;0.00%;0.00%;36.41%;49.92%;12.11%;1.36%;0.20%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;845728;0;0;0;6472;0;0;51.67%;nvme1n1;855968;0;0;0;6564;0;0;51.71%;nvme2n1;849184;0;0;0;7276;0;0;51.68%;nvme3n1;849120;0;0;0;7260;0;0;51.67%;io_uring;4;1;200000;200000;0;1;overlap;1
